ElementId,Category,Family,Type,Level,Mark,Assembly Code,Assembly Description,Length,Width,Depth,Height,Area,Volume,Weight,Unit Weight,Material,Type Comments,Base Level,Top Level,Base Offset,Top Offset,Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot
1241457,Floors,,"Generic - 12""",L -1,,A1010,Standard Foundations,,,"1' - 0""","1' - 0""",6526 SF,6525.96 CF,,,Default Floor,,,,,,BoundingBox,66.548,169.833,-15.5,,,,,,,,8.548,140.666,-16,124.548,198.999,-15,66.548,169.833,-15.5,,"Area=6526 SF | Assembly Code=A1010 | Assembly Description=Standard Foundations | Default Thickness=1' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 12"" | Height Offset From Level=0' - 0"" | Level=L -1 | Related to Mass=False | Thickness=1' - 0"" | Type=Generic - 12"" | Type Id=Generic - 12"" | Type IfcGUID=1xZrMVYp52mhf4uMzw11Hi | Type Mark=G01 | Type Name=Generic - 12"" | Volume=6525.96 CF"
1241717,Floors,,"Concrete 6""",L 0,,B1010,Floor Construction,,,"0' - 6""","0' - 6""",9677 SF,4838.37 CF,,,"Concrete, Cast-in-Place gray",,,,,,BoundingBox,66.59,198.666,-0.25,,,,,,,,8.548,140.666,-0.5,124.632,256.666,0,66.59,198.666,-0.25,,"Area=9677 SF | Assembly Code=B1010 | Assembly Description=Floor Construction | Default Thickness=0' - 6"" | Export Type to IFC=0 | Family and Type=Concrete 6"" | Height Offset From Level=0' - 0"" | Level=L 0 | Related to Mass=False | Structural Material=Concrete, Cast-in-Place gray | Thermal Mass=11.2658 BTU/(ft²·°F) | Thickness=0' - 6"" | Type=Concrete 6"" | Type Id=Concrete 6"" | Type IfcGUID=308Tsr$XX9nhRZUBmRm38H | Type Mark=SF01 | Type Name=Concrete 6"" | Volume=4838.37 CF"
1241762,Floors,,"Concrete 6""",L 1,,B1010,Floor Construction,,,"0' - 6""","0' - 6""",9548 SF,4774.20 CF,,,"Concrete, Cast-in-Place gray",,,,,,BoundingBox,66.548,169.833,14.75,,,,,,,,-1.452,130.666,14.5,134.548,208.999,15,66.548,169.833,14.75,,"Area=9548 SF | Assembly Code=B1010 | Assembly Description=Floor Construction | Default Thickness=0' - 6"" | Export Type to IFC=0 | Family and Type=Concrete 6"" | Height Offset From Level=0' - 0"" | Level=L 1 | Related to Mass=False | Structural Material=Concrete, Cast-in-Place gray | Thermal Mass=11.2658 BTU/(ft²·°F) | Thickness=0' - 6"" | Type=Concrete 6"" | Type Id=Concrete 6"" | Type IfcGUID=308Tsr$XX9nhRZUBmRm38H | Type Mark=SF01 | Type Name=Concrete 6"" | Volume=4774.20 CF"
1249106,Walls,,Storefront - EXTERIOR ISLAND,L 1,,B2010,Exterior Walls,"136' - 0""",,,,1628 SF,,,,,,,,"0' - 0""","0' - 0""",Curve,66.548,130.666,15,-1.452,130.666,15,134.548,130.666,15,,-1.452,130.166,15,134.548,131.166,27,66.548,130.666,21,,"Adjust for Mullion Size=False | Area=1628 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=0' - 0"" | Border 1 Type=2.5"" x 5"" rectangular | Border 2 Type=2.5"" x 5"" rectangular | Export Type to IFC=0 | Family and Type=Storefront - EXTERIOR ISLAND | Interior Type=2.5"" x 5"" rectangular | Length=136' - 0"" | Offset=0' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Storefront - EXTERIOR ISLAND | Type Id=Storefront - EXTERIOR ISLAND | Type IfcGUID=21niu4ukDA1u2Qnv1EMNlF | Type Mark=CW03 | Type Name=Storefront - EXTERIOR ISLAND | Unconnected Height=12' - 0"""
1249210,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"126' - 0""","0' - 8""",,,1097 SF,731.14 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,61.548,140.666,15,124.548,140.666,15,-1.452,140.666,15,,-1.785,140.333,15,124.548,140.999,27,61.382,140.666,21,,"Area=1097 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=126' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=731.14 CF | Width=0' - 8"""
1249235,Walls,,"Generic - 8"" - EXTERIOR",L 1,,B2010,Exterior Walls,"10' - 0""","0' - 8""",,,116 SF,77.33 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,-1.452,135.666,15,-1.452,140.666,15,-1.452,130.666,15,,-1.785,130.666,15,-1.118,140.666,27,-1.452,135.666,21,,"Area=116 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - EXTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - EXTERIOR | Type Id=Generic - 8"" - EXTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijB | Type Mark=G06 | Type Name=Generic - 8"" - EXTERIOR | Unconnected Height=12' - 0"" | Volume=77.33 CF | Width=0' - 8"""
1249262,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,110 SF,73.40 CF,,,Default Wall,,,,"0' - 0""","-0' - 7 11/32""",Curve,8.215,135.666,15,8.215,140.666,15,8.215,130.666,15,,7.882,130.666,15,8.548,140.666,26.389,8.215,135.666,20.695,,"Area=110 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=-0' - 7 11/32"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=11' - 4 21/32"" | Volume=73.40 CF | Width=0' - 8"""
1249295,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,116 SF,77.33 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,17.882,135.666,15,17.882,140.666,15,17.882,130.666,15,,17.548,130.666,15,18.215,140.666,27,17.882,135.666,21,,"Area=116 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=77.33 CF | Width=0' - 8"""
1249332,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,116 SF,77.33 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,27.548,135.666,15,27.548,140.666,15,27.548,130.666,15,,27.215,130.666,15,27.882,140.666,27,27.548,135.666,21,,"Area=116 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=77.33 CF | Width=0' - 8"""
1249372,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,116 SF,77.33 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,37.215,135.666,15,37.215,140.666,15,37.215,130.666,15,,36.882,130.666,15,37.548,140.666,27,37.215,135.666,21,,"Area=116 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=77.33 CF | Width=0' - 8"""
1249405,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,116 SF,77.33 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,46.882,135.666,15,46.882,140.666,15,46.882,130.666,15,,46.548,130.666,15,47.215,140.666,27,46.882,135.666,21,,"Area=116 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=77.33 CF | Width=0' - 8"""
1249438,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,116 SF,77.33 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,56.548,135.666,15,56.548,140.666,15,56.548,130.666,15,,56.215,130.666,15,56.882,140.666,27,56.548,135.666,21,,"Area=116 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=77.33 CF | Width=0' - 8"""
1249463,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,116 SF,77.33 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,66.215,135.666,15,66.215,140.666,15,66.215,130.666,15,,65.882,130.666,15,66.548,140.666,27,66.215,135.666,21,,"Area=116 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=77.33 CF | Width=0' - 8"""
1249493,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,116 SF,77.33 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,75.882,135.666,15,75.882,140.666,15,75.882,130.666,15,,75.548,130.666,15,76.215,140.666,27,75.882,135.666,21,,"Area=116 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=77.33 CF | Width=0' - 8"""
1249530,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,116 SF,77.33 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,85.548,135.666,15,85.548,140.666,15,85.548,130.666,15,,85.215,130.666,15,85.882,140.666,27,85.548,135.666,21,,"Area=116 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=77.33 CF | Width=0' - 8"""
1249558,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,116 SF,77.33 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,95.215,135.666,15,95.215,140.666,15,95.215,130.666,15,,94.882,130.666,15,95.548,140.666,27,95.215,135.666,21,,"Area=116 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=77.33 CF | Width=0' - 8"""
1249706,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,116 SF,77.33 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,104.882,135.666,15,104.882,140.666,15,104.882,130.666,15,,104.548,130.666,15,105.215,140.666,27,104.882,135.666,21,,"Area=116 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=77.33 CF | Width=0' - 8"""
1249741,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,116 SF,77.33 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,114.548,135.666,15,114.548,140.666,15,114.548,130.666,15,,114.215,130.666,15,114.882,140.666,27,114.548,135.666,21,,"Area=116 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=77.33 CF | Width=0' - 8"""
1249833,Walls,,"Generic - 8"" - EXTERIOR",L 1,,B2010,Exterior Walls,"10' - 4""","0' - 8""",,,128 SF,85.33 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,-1.452,203.499,15,-1.452,198.333,15,-1.452,208.666,15,,-1.785,198.333,15,-1.118,208.999,27,-1.452,203.666,21,,"Area=128 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - EXTERIOR | Length=10' - 4"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - EXTERIOR | Type Id=Generic - 8"" - EXTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijB | Type Mark=G06 | Type Name=Generic - 8"" - EXTERIOR | Unconnected Height=12' - 0"" | Volume=85.33 CF | Width=0' - 8"""
1249905,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 4""","0' - 8""",,,128 SF,82.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,66.548,203.833,15,66.548,198.666,15,66.548,208.999,15,,66.215,198.333,15,66.882,208.999,27,66.548,203.666,21,,"Area=128 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 4"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=82.67 CF | Width=0' - 8"""
1249986,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,112 SF,74.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,56.882,203.666,15,56.882,208.666,15,56.882,198.666,15,,56.548,198.666,15,57.215,208.666,27,56.882,203.666,21,,"Area=112 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=74.67 CF | Width=0' - 8"""
1250022,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,112 SF,74.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,47.215,203.666,15,47.215,208.666,15,47.215,198.666,15,,46.882,198.666,15,47.548,208.666,27,47.215,203.666,21,,"Area=112 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=74.67 CF | Width=0' - 8"""
1250048,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,112 SF,74.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,37.548,203.666,15,37.548,208.666,15,37.548,198.666,15,,37.215,198.666,15,37.882,208.666,27,37.548,203.666,21,,"Area=112 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=74.67 CF | Width=0' - 8"""
1250076,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,112 SF,74.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,27.882,203.666,15,27.882,208.666,15,27.882,198.666,15,,27.548,198.666,15,28.215,208.666,27,27.882,203.666,21,,"Area=112 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=74.67 CF | Width=0' - 8"""
1250100,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,112 SF,74.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,18.215,203.666,15,18.215,208.666,15,18.215,198.666,15,,17.882,198.666,15,18.548,208.666,27,18.215,203.666,21,,"Area=112 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=74.67 CF | Width=0' - 8"""
1250193,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,112 SF,74.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,8.548,203.666,15,8.548,208.666,15,8.548,198.666,15,,8.215,198.666,15,8.882,208.666,27,8.548,203.666,21,,"Area=112 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=74.67 CF | Width=0' - 8"""
1250299,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,124 SF,82.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,124.548,135.666,15,124.548,140.666,15,124.548,130.666,15,,124.215,130.666,15,124.882,140.999,27,124.548,135.833,21,,"Area=124 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=82.67 CF | Width=0' - 8"""
1286603,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"18' - 7 9/32""","0' - 8""",,,227 SF,151.52 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,7.518,189.999,15,-1.785,189.999,15,16.821,189.999,15,,-1.785,189.666,15,17.154,190.333,27,7.685,189.999,21,,"Area=227 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=18' - 7 9/32"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=151.52 CF | Width=0' - 8"""
1286681,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"24' - 6""","0' - 8""",,,262 SF,174.70 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,10.798,149.999,15,23.048,149.999,15,-1.452,149.999,15,,-1.452,149.666,15,23.382,150.333,27,10.965,149.999,21,,"Area=262 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=24' - 6"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=174.70 CF | Width=0' - 8"""
1324711,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"12' - 8 1/4""","0' - 8""",,,148 SF,98.83 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,23.048,156.343,15,23.048,162.687,15,23.048,149.999,15,,22.715,149.999,15,23.382,162.687,27,23.048,156.343,21,,"Area=148 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=12' - 8 1/4"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=98.83 CF | Width=0' - 8"""
1334299,Walls,,Storefront - EXTERIOR ISLAND,L 0,,B2010,Exterior Walls,"71' - 4 1/2""",,,,1035 SF,,,,,,,,"0' - 0""","0' - 0""",Curve,88.215,140.666,0,52.527,140.666,0,123.902,140.666,0,,52.527,140.166,0,123.902,141.166,15,88.215,140.666,7.5,,"Adjust for Mullion Size=False | Area=1035 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=0' - 0"" | Border 1 Type=2.5"" x 5"" rectangular | Border 2 Type=2.5"" x 5"" rectangular | Export Type to IFC=0 | Family and Type=Storefront - EXTERIOR ISLAND | Interior Type=2.5"" x 5"" rectangular | Length=71' - 4 1/2"" | Offset=0' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Storefront - EXTERIOR ISLAND | Type Id=Storefront - EXTERIOR ISLAND | Type IfcGUID=21niu4ukDA1u2Qnv1EMNlF | Type Mark=CW03 | Type Name=Storefront - EXTERIOR ISLAND | Unconnected Height=15' - 0"""
1334339,Walls,,Storefront - EXTERIOR ISLAND,L 0,,B2010,Exterior Walls,"13' - 8 1/4""",,,,198 SF,,,,,,,,"0' - 0""","0' - 0""",Curve,124.632,147.989,0,124.632,141.145,0,124.632,154.833,0,,124.132,141.145,0,125.132,154.833,15,124.632,147.989,7.5,,"Adjust for Mullion Size=False | Area=198 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=0' - 0"" | Border 1 Type=2.5"" x 5"" rectangular | Border 2 Type=2.5"" x 5"" rectangular | Export Type to IFC=0 | Family and Type=Storefront - EXTERIOR ISLAND | Interior Type=2.5"" x 5"" rectangular | Length=13' - 8 1/4"" | Offset=0' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Storefront - EXTERIOR ISLAND | Type Id=Storefront - EXTERIOR ISLAND | Type IfcGUID=21niu4ukDA1u2Qnv1EMNlF | Type Mark=CW03 | Type Name=Storefront - EXTERIOR ISLAND | Unconnected Height=15' - 0"""
